id,month,days,region,cc,condition,t1,t2,t3,r1,r2,V,code,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,c1,c2,max_g,age_range,livability,source,grades,w1,w2,version,label
6b8242100161bbcd,M2,5369.44310000,8a21,1230.72000000,0.88272200,0,1,4.91E,0,0,10.20580000,B,0.00028071,0.03818874,0.03394053,-0.02880482,-0.03208062,0.06607350,0.03909891,-0.00391696,0.01476358,0.09134814,0.06197809,0.06458297,0.01552273,0.03169769,0.04326173,0.00546338,0.03740530,0.06603084,0.70657091,104.24410000,1.96000000,1,1,1341544.49000000,3,0.05176374,CAR_2|ENG_262,ss,0,1,v15,0
34f390c5bf26d96f,M1,9549.94100000,f09d,1498.08000000,1.65407500,1,0,5.31P,1,1,12.58450000,C,0.02570415,0.05694064,0.04025405,-0.01730991,0.04786395,0.04790553,0.01183967,0.05386374,0.01745148,0.08170933,0.01186872,0.00807932,0.03481478,0.08091289,-0.00961974,0.07387035,0.04972653,0.06389443,1.52725863,158.25640000,1.92000000,0,0,1720815.08000000,6,0.11627017,CAR_0|ENG_709,sss,0,0,v18,0
a62c8ca6a3369459,M2,28.53810000,8a21,794.01000000,0.14701500,0,1,4.61P,0,0,7.69710000,A,-0.01254881,-0.09749076,-0.00837001,-0.02880269,0.00931529,-0.13356480,0.00462745,-0.03128103,-0.02036859,-0.12181093,-0.12367234,-0.10843023,-0.03272420,-0.13144747,-0.01827927,-0.05402195,0.01772533,0.02911816,-0.38659058,59.29000000,1.12000000,1,1,1184402.92000000,3,0.05176374,CAR_1|ENG_591,ss,1,0,v1,0
f4821e9e3e4c76f1,M2,10847.01640000,f09d,1165.02000000,0.31702200,0,1,4.97E,1,0,10.44410000,B,0.00772292,0.01695148,-0.05487454,0.01875762,-0.03174209,0.09709364,0.00676987,0.03875376,0.01345428,0.06798729,0.04095066,0.07447800,0.03742218,0.01251764,0.05314585,0.03418833,0.01311658,0.07129557,-0.35286287,108.99360000,0.36000000,1,0,1403404.40000000,3,0.11627017,CAR_3|ENG_467,sss,0,1,v1,0
0ffd51367b8c4725,M2,2014.83620000,abb2,817.90000000,0.57090200,0,1,4.68P,0,0,7.69900000,A,-0.05225450,-0.11655034,-0.03556072,0.05422831,0.04219993,-0.06582970,0.01852744,-0.01690252,0.00729662,-0.04092135,-0.05009768,-0.04194401,0.01284126,-0.09380010,0.00208744,-0.12325499,0.02470226,0.03725923,0.52728633,59.29000000,0.60000000,0,1,1189180.38000000,6,0.04066174,CAR_1|ENG_591,ss,1,0,v2,0
e4d2db3dc461e810,M2,5702.06720000,f09d,775.71000000,0.42871000,0,1,4.71P,0,0,7.69740000,A,0.02390417,-0.06433331,-0.03676758,0.01553985,0.01876355,-0.12768995,-0.03375868,-0.01246253,-0.01287064,-0.05427718,-0.03468319,-0.12175245,0.03498532,-0.06829551,-0.01061999,-0.04036123,-0.02475207,0.02887397,0.57646622,59.29000000,1.48000000,1,1,1180741.97000000,4,0.11627017,CAR_1|ENG_591,ss,1,0,v1,0
137aa25021ab3388,M2,367.34900000,a539,764.34000000,0.41733700,0,1,4.74P,0,0,7.69830000,A,-0.04709982,-0.13481079,-0.04095790,0.00091798,0.04080421,-0.13076858,0.00058816,-0.03140914,-0.02564683,-0.07464589,-0.11162588,-0.09579422,0.04888142,-0.12119078,-0.00326431,-0.05075674,0.02728315,0.03139056,0.38898702,59.29000000,-0.52000000,1,1,1178467.33000000,3,0.37533497,CAR_1|ENG_591,ss,1,0,v1,0
01ecbd949fc2a0c3,M2,4135.03980000,f167,786.56000000,0.13956400,0,1,4.48P,0,0,7.69790000,A,-0.00777644,-0.11058931,0.03134247,-0.04054534,-0.04739245,-0.13010804,-0.05191990,-0.04414164,-0.03270408,-0.07382712,-0.12670602,-0.07826499,0.03262565,-0.07498960,-0.06673425,-0.09220914,0.04222264,0.03821157,-0.52233680,59.29000000,1.12000000,1,1,1182912.83000000,2,0.07960077,CAR_1|ENG_591,ss,1,0,v9,1
d0d7164e27331b1b,M2,1050.93270000,9685,753.81000000,0.40681300,0,1,4.47P,0,0,7.69950000,A,-0.06978235,-0.07415465,0.00009134,0.03469405,-0.00569009,-0.10063898,-0.05028845,-0.05008370,-0.06249647,-0.11320919,-0.07682270,-0.06450313,-0.04587927,-0.13902268,-0.00449293,-0.06690412,0.01276092,0.02822759,0.73295150,59.29000000,-0.52000000,1,1,1176362.50000000,3,0.36523106,CAR_1|ENG_591,ss,1,0,v1,1
526f2d2622f01fed,M2,5781.18710000,8a21,767.98000000,0.72098200,0,1,4.72P,0,0,7.69940000,A,-0.01739256,-0.12229494,-0.00685301,0.03241703,-0.00903386,-0.05345611,0.01745115,-0.02713460,-0.02588580,-0.04610818,-0.11387312,-0.06605429,-0.03058377,-0.12035474,-0.00205533,-0.04398272,0.02988554,0.04034105,0.43154601,59.29000000,-0.16000000,1,1,1179196.43000000,3,0.05176374,CAR_1|ENG_591,ss,1,0,v11,0
cf90a2441b1cb992,M1,387.65930000,fafc,1508.64000000,1.26464400,1,0,5.32P,1,1,12.58550000,C,0.02956108,0.04818910,0.00377426,0.03589274,0.03189609,0.01667692,0.04823594,0.04472794,0.03461331,0.07852170,0.04807935,0.02889726,-0.03637735,0.09389840,-0.09119665,0.03142996,-0.03302500,0.07144983,-1.32052676,158.50810000,0.44000000,0,0,1722928.76000000,5,0.10251572,CAR_0|ENG_709,sss,0,0,v2,0
b5b61dba653fc353,M1,428.14740000,fafc,1451.82000000,1.00782300,1,0,5.14P,1,1,12.58340000,C,-0.00111225,0.03062022,-0.01614553,0.03664041,0.06114409,0.05892861,0.01618297,0.01994270,0.01668377,0.08622692,-0.01918530,0.07653760,-0.04900492,0.04370578,-0.06029097,0.02492897,-0.02054517,0.06867178,0.69751969,158.25640000,-0.80000000,0,0,1711564.54000000,4,0.10251572,CAR_0|ENG_709,sss,0,1,v3,0
abffdc8dcb80a7fd,M7,6687.63570000,6645,755.42000000,0.20842400,0,1,4.49P,0,0,7.69840000,A,-0.01423749,-0.12192746,0.02763508,-0.03646937,-0.02414931,-0.13929172,0.00763846,0.03606683,-0.06439764,-0.09939813,-0.08471282,-0.07302131,-0.04246980,-0.10357632,-0.04544255,-0.03507430,-0.03719846,0.02412521,0.39890783,59.29000000,1.24000000,1,1,1176684.74000000,3,0.07000273,CAR_1|ENG_591,ss,1,0,v2,0
0c3201225c1f0dda,M1,2789.77620000,9685,1474.60000000,0.23059900,0,0,5.17P,1,1,12.58350000,C,0.05751594,0.10324030,0.01551134,0.02292373,-0.03311099,0.03988092,0.06567210,0.01134553,0.02171782,0.05728538,0.03446407,0.01482545,-0.02985179,0.01932677,-0.00111399,0.03533463,-0.02860966,0.07154648,1.75793891,158.25640000,-1.76000000,1,0,1716119.84000000,1,0.36523106,CAR_0|ENG_709,sss,0,1,v2,1
a1780b9207e1824a,M1,642.96450000,f09d,1492.42000000,0.44841600,1,0,5.09P,1,1,12.58430000,C,0.08401533,0.03822650,0.01499458,-0.03815110,0.01391831,0.08974655,0.04952944,0.04793014,-0.01793958,0.10779298,-0.01029608,-0.01222352,0.04026424,0.06150006,-0.08952867,-0.01665600,0.02571211,0.06028245,-0.69379978,158.25640000,-0.52000000,0,0,1719683.22000000,5,0.11627017,CAR_0|ENG_709,sss,0,1,v13,0
45dded30c175406c,M2,3000.56550000,6645,1186.83000000,1.33882600,0,1,4.86E,0,0,10.20820000,B,-0.02459008,0.09871057,-0.00169062,0.01796409,0.02505335,0.10528675,0.04023857,-0.03141875,-0.00495333,0.07751179,0.05903160,0.05808477,-0.03313703,0.10432167,0.03099329,0.05938363,0.04354057,0.07006430,0.48130090,104.24410000,0.56000000,1,1,1332765.26000000,4,0.07000273,CAR_2|ENG_262,ss,0,1,v2,0
17ae42049fb63dc6,M2,4613.57800000,08d1,1152.48000000,1.30447600,0,1,4.82E,0,0,10.20590000,B,0.01048986,0.02919009,-0.00990463,-0.00496497,-0.01229537,0.10902388,-0.05370643,-0.01029830,-0.01563039,0.10652274,0.02995678,-0.00338701,-0.02461698,0.09366837,0.06255791,0.00808734,0.04383892,0.06895085,0.41445343,104.24410000,0.56000000,1,1,1325895.29000000,3,0.29165983,CAR_2|ENG_262,ss,0,1,v1,0
74f6bdc69547b3db,M2,9958.03810000,a539,1238.79000000,0.19078600,0,1,4.66E,1,0,10.50010000,C,0.04709303,0.05075417,-0.05456164,0.00891027,-0.01490293,0.10176917,0.02358975,-0.03219706,0.01286354,0.02900097,0.03112522,0.04332037,0.03371815,0.09777422,0.03540177,0.05947376,-0.04725471,0.06302679,0.33281749,110.25000000,0.12000000,1,0,1343157.17000000,3,0.37533497,CAR_10|ENG_651,ss,0,1,v12,0
7cf4404e1f602c09,M2,7626.93600000,f09d,1206.75000000,1.25874900,0,1,4.82E,0,0,10.20650000,B,-0.04124070,0.02387007,0.01690225,-0.01780923,0.01904557,0.07267508,-0.04485583,0.00311557,0.01340735,0.09723064,0.02515347,0.06579278,-0.03578957,0.10047757,0.02912238,0.04284278,0.03757481,0.06500424,-0.08218320,104.24410000,1.44000000,1,1,1336749.88000000,1,0.11627017,CAR_2|ENG_262,ss,0,1,v2,0
f662333627ae8cf1,M2,2292.82230000,22b5,1232.92000000,0.08492300,0,1,4.89E,1,0,10.49970000,C,0.07584317,0.08555822,0.03019657,-0.01759272,0.02476981,0.09454547,-0.02635485,-0.01247059,0.02430011,0.10773970,0.02452679,0.07071750,0.01971718,0.06949694,0.10928583,0.03440448,-0.00876048,0.06673413,-0.13835726,110.25000000,0.00000000,1,0,1341984.58000000,4,0.07954608,CAR_10|ENG_651,ss,1,1,v18,0
f76c1267eaf36aa8,M2,5217.66990000,8a21,1206.75000000,1.05874700,0,1,4.7E,0,0,10.20820000,B,-0.05629423,0.11484338,-0.00026796,-0.02954926,-0.01954735,0.07190688,0.03764034,-0.04805432,-0.04976650,0.02004039,0.02632217,0.07562529,-0.01028076,0.05916742,0.06451116,0.06127115,-0.00433957,0.07376724,0.53699703,104.24410000,0.20000000,1,1,1336749.45000000,4,0.05176374,CAR_2|ENG_262,ss,0,1,v15,0
26372794995da5d7,M2,3568.37550000,8a21,753.51000000,0.00651400,0,1,4.49P,0,0,7.69700000,A,0.02757340,-0.13735942,-0.02951055,0.02507299,0.02507129,-0.08100616,-0.01530718,0.02532746,-0.05550619,-0.11839420,-0.03706667,-0.12677189,-0.04796335,-0.11406053,-0.02269656,-0.12626571,0.01980025,0.02949645,0.40296012,59.29000000,1.00000000,1,1,1176302.88000000,4,0.05176374,CAR_1|ENG_591,ss,1,0,v4,0
f08139eb3a080816,M2,1886.41300000,f167,783.73000000,0.13672700,0,1,4.74P,0,0,7.69730000,A,0.01114307,-0.10512339,0.02931265,0.02474415,-0.00492900,-0.07450533,0.03827807,-0.01693206,-0.04587278,-0.08948645,-0.11674632,-0.13118509,0.01128184,-0.10718550,-0.01449336,-0.10756102,-0.00536441,0.02917997,-0.38978950,59.29000000,-1.88000000,1,1,1182345.42000000,1,0.07960077,CAR_1|ENG_591,ss,1,0,v8,0
ea6b8d0c783c1f7c,M2,3150.19810000,9685,1150.23000000,0.30222700,0,1,4.79E,0,0,10.20760000,B,0.00077974,0.01940977,-0.01428897,0.05232276,0.02510411,0.01764281,-0.05576202,0.02712833,0.00973834,0.04290736,-0.00918602,-0.02002556,0.00764822,0.04049367,0.04686644,0.06738592,0.04849802,0.07214833,0.71669806,104.24410000,-0.64000000,1,1,1325445.36000000,2,0.36523106,CAR_2|ENG_262,ss,0,1,v1,0
23abe70fff733dc8,M2,10576.03270000,9685,1171.90000000,1.02389800,0,1,4.79E,0,0,10.20750000,B,-0.02923489,0.03755856,0.04351691,0.02029885,0.02962625,0.07890274,0.02306842,-0.01592802,-0.01437935,0.11100810,-0.00778281,-0.00391455,-0.00324201,0.10801894,0.06805351,-0.01596957,0.02703493,0.07052213,0.29453648,104.24410000,-0.80000000,1,1,1329779.65000000,2,0.36523106,CAR_2|ENG_262,ss,0,1,v1,0
d813e7c150b3bd13,M1,9025.15190000,f09d,1537.60000000,0.19359600,1,0,5.06P,1,1,12.58550000,C,0.04743114,0.09990942,-0.01975029,0.03110567,0.03546727,0.07467795,-0.02000758,-0.00940322,0.01267444,0.05188801,0.04878684,-0.00648209,-0.01208405,0.06153055,-0.02116744,0.07610722,0.03812883,0.07133342,1.23132000,158.50810000,-1.88000000,0,1,1728719.21000000,6,0.11627017,CAR_0|ENG_709,sss,0,1,v14,0
25956043a31166cd,M2,10406.87190000,6645,1227.24000000,0.77924500,0,1,4.76E,0,0,10.20560000,B,-0.06977475,0.04665690,0.02548889,-0.00258100,0.00509593,0.02147369,-0.00465175,-0.03048228,-0.01417103,0.05274320,0.01846240,0.00280416,0.00526295,0.04052572,0.03690609,0.02543270,0.02839273,0.06658366,-0.14147737,104.24410000,0.84000000,1,1,1340849.00000000,3,0.07000273,CAR_2|ENG_262,ss,0,1,v2,0
a6055639ed900dc3,M2,1362.58150000,8a21,773.06000000,0.02605600,0,1,4.48P,0,0,7.69850000,A,-0.06261568,-0.09624898,-0.00431383,0.03437089,0.03080403,-0.08674705,-0.02111863,-0.02468867,-0.00079465,-0.13735999,-0.13343183,-0.11449602,-0.03543643,-0.12104168,-0.08622087,-0.07980490,-0.01223242,0.03981718,0.09955619,59.29000000,-2.00000000,1,1,1180211.13000000,3,0.05176374,CAR_1|ENG_591,ss,1,0,v2,1
cbccbc108e9a946b,M2,8221.32150000,fafc,1207.85000000,1.25985000,0,1,4.88E,0,0,10.20790000,B,0.00244459,0.07106858,-0.00098087,0.05409648,-0.00030364,0.08170915,0.01199512,0.02202303,-0.05657816,0.08156512,0.07991976,0.04183177,0.02354735,0.04193430,0.06206735,0.04424657,-0.01981969,0.07580599,-0.46042030,104.24410000,-0.56000000,1,1,1336970.02000000,3,0.10251572,CAR_2|ENG_262,ss,0,1,v1,0
490b02682b3d216a,M2,5509.94410000,8a21,794.72000000,0.04771700,0,1,4.61P,0,0,7.69910000,A,0.00807680,-0.15459294,0.02922541,0.01210282,-0.01047677,-0.08361839,0.00290398,-0.05502874,-0.01672336,-0.06470701,-0.10256659,-0.13262882,-0.00233046,-0.06184207,-0.00442467,-0.12953876,-0.02379652,0.03893604,0.34043562,59.29000000,-1.00000000,1,1,1184543.39000000,3,0.05176374,CAR_1|ENG_591,ss,1,0,v1,0
6272eeca387bb97a,M2,10504.30880000,fafc,1240.55000000,0.39255400,0,1,4.76E,0,0,10.20570000,B,-0.05423574,0.06860248,0.04012079,-0.01496058,-0.00442859,0.02523406,-0.05778496,0.04081942,0.00103222,0.06562953,0.01304989,0.00303915,-0.01265281,0.09886693,0.10963624,0.01369367,0.03447387,0.07284113,0.07563700,104.24410000,-0.64000000,1,1,1343510.79000000,2,0.10251572,CAR_2|ENG_262,ss,0,1,v1,0
353df475f690ac7a,M1,10391.00950000,8a21,1535.43000000,0.89143000,1,0,5.33P,0,1,12.58540000,C,0.04515442,0.06403167,0.05323552,-0.00677242,0.06029640,0.04625375,-0.02090235,0.00519877,0.04169405,0.04499448,0.05809040,-0.00807070,-0.04373213,0.09090849,-0.03497340,0.01580284,-0.03118682,0.05573631,0.88111319,158.50810000,-0.04000000,0,0,1728285.91000000,6,0.05176374,CAR_0|ENG_709,sss,1,1,v2,0
635d4b4eca446327,M1,9221.19120000,6645,1473.00000000,0.82899600,1,0,5.15P,1,1,12.58520000,C,0.00277433,0.11043452,-0.01545475,0.04218561,0.02494079,0.03158713,0.04291405,0.06417350,0.05100458,0.06568623,0.01022059,-0.01051007,0.01052929,0.07267353,-0.01735717,-0.00680165,-0.01529685,0.05631133,0.70237701,158.50810000,0.96000000,0,0,1715799.25000000,6,0.07000273,CAR_0|ENG_709,sss,1,1,v2,0
209fef1926bb5b11,M4,7626.60770000,1d96,1461.86000000,2.61786400,1,0,5.12P,1,1,12.58350000,C,0.04391101,0.03095128,0.02280742,0.03544341,0.04116515,0.10095004,0.00935022,0.00672136,0.05514918,0.10797642,-0.01100966,0.05253580,0.04135061,0.04064589,-0.01720414,0.04003899,0.01299623,0.05946783,-1.60757862,158.25640000,1.12000000,0,0,1713572.86000000,5,0.47098715,CAR_0|ENG_709,sss,0,1,v1,0
301b3304ec1eb13b,M2,9324.90120000,9685,1151.98000000,1.10398200,0,1,4.86E,0,0,10.20760000,B,0.02881617,0.04789550,0.02242551,0.04079698,-0.05181351,0.06240738,-0.03182970,0.00823700,-0.00229584,0.05578604,0.04496576,0.00558770,-0.03878539,0.03234538,0.07269203,0.05276270,-0.00902580,0.07217073,0.47546299,104.24410000,-0.68000000,1,1,1325796.43000000,1,0.36523106,CAR_2|ENG_262,ss,1,1,v2,0
4384096c40e592d7,M0,816.66880000,8a21,970.30000000,0.32030400,1,1,4.87E,1,0,8.77670000,A,-0.04210721,-0.10245822,0.00781249,-0.12758634,-0.03836969,-0.06162666,0.03006171,0.00597960,-0.03255184,-0.04689776,0.06033232,-0.01157349,0.00312303,-0.08238202,0.02272506,0.07203119,0.03860379,0.05543675,-0.01784573,77.08840000,0.36000000,1,0,1149060.71000000,1,0.05176374,CAR_4|ENG_899,ss,1,0,v1,0
f92b17fad8caa841,M2,682.44440000,08d1,824.15000000,0.67715100,0,1,4.75P,0,0,7.69820000,A,-0.05269959,-0.08160430,0.03449739,0.04694208,-0.03998130,-0.09487275,0.01152719,-0.02927574,0.00715429,-0.12701258,-0.13258725,-0.11586795,0.01167113,-0.09998778,-0.06206810,-0.07429438,0.02878128,0.03853659,0.24758166,59.29000000,1.72000000,1,1,1190430.18000000,1,0.29165983,CAR_1|ENG_591,ss,1,0,v1,1
c961e178febdcefb,M2,8341.83810000,22b5,1151.54000000,0.30353600,0,1,4.9E,1,0,10.44410000,B,0.06810300,0.04588113,0.02673957,0.00346785,0.00422023,0.02692214,0.05298442,0.05880373,0.06099946,0.09967425,-0.01659013,-0.00073676,0.00552748,0.07849077,0.03993718,0.03597884,-0.01087924,0.06060181,0.80473986,108.99360000,0.36000000,1,0,1400707.21000000,1,0.07954608,CAR_3|ENG_467,sss,0,1,v1,0
936ccb51e62a7a37,M2,2213.21800000,fafc,1233.84000000,1.18583800,0,1,4.92E,1,0,10.50210000,C,0.05739428,0.03971855,0.00935521,0.01580400,-0.01157819,0.03726427,-0.01448782,-0.01600280,0.04031815,0.05220092,-0.01279009,-0.01165444,-0.01263167,0.05563862,0.07442210,0.00609080,0.03464014,0.07294422,0.23657387,110.25000000,1.32000000,1,0,1342167.63000000,3,0.10251572,CAR_10|ENG_651,ss,0,1,v3,0
576eab8565ea2706,M2,9132.55340000,6645,1184.59000000,0.23658600,0,0,4.93E,0,0,10.20790000,B,-0.03960236,0.08297622,-0.05114347,0.03539470,0.02893743,0.07660987,-0.02434364,0.00544684,-0.04890601,0.06072045,0.00889058,0.03951154,0.00011985,0.06287080,0.04272795,0.04750381,-0.03427620,0.07202783,-0.43941988,104.24410000,0.24000000,1,1,1332317.26000000,6,0.07000273,CAR_2|ENG_262,ss,0,1,v2,0
9de45e245c92b06a,M1,896.49770000,1d96,1524.51000000,1.48050600,1,0,5.08P,1,1,12.58490000,C,0.06916646,0.05917272,0.03335436,0.04053220,0.00036912,0.10275219,0.01651721,0.03449339,0.07149845,0.05539979,0.07869502,0.05366691,-0.01510095,0.03271148,-0.06141285,0.01618394,0.00276709,0.07161341,2.08685535,158.25640000,-0.32000000,0,0,1726101.11000000,1,0.47098715,CAR_0|ENG_709,sss,0,1,v2,0
b77efee853c4f67a,M2,6863.76150000,908d,769.31000000,0.42230700,0,1,4.7P,0,0,7.69910000,A,0.00147523,-0.07252636,-0.00110235,0.03783274,-0.01644159,-0.09527352,-0.02870673,-0.01422744,-0.01999421,-0.11077775,-0.04439072,-0.05955702,0.00070838,-0.10675492,-0.04057593,-0.11677609,0.03454981,0.02572969,-0.27910352,59.29000000,1.48000000,1,1,1179461.44000000,4,1.00000000,CAR_1|ENG_591,ss,1,0,v1,0
a327b849b3d14ed3,M1,6960.28590000,9685,1522.25000000,1.57825500,1,0,5.32P,1,1,12.58600000,C,0.03366994,0.04432864,-0.00137436,-0.03768680,-0.00618133,0.10476147,0.03279773,-0.01072758,0.04792593,0.09083620,0.02363247,-0.01873805,0.04426793,0.06966268,-0.01171413,0.04615119,0.03039805,0.05987632,0.75959022,158.50810000,0.80000000,0,1,1725650.90000000,3,0.36523106,CAR_0|ENG_709,sss,0,1,v1,0
85809a3a4106a619,M2,5318.06470000,22b5,1179.25000000,0.63124700,0,1,4.67E,0,0,10.20800000,B,-0.04141724,0.09371420,-0.05529347,-0.02304338,0.03131635,0.09471544,0.03997675,-0.03143462,-0.01713548,0.07374494,0.00639504,0.03918249,0.01415038,0.10378775,0.04793433,-0.01053076,0.01502527,0.06363276,-0.49167081,104.24410000,-0.28000000,1,1,1331249.49000000,5,0.07954608,CAR_2|ENG_262,ss,0,1,v1,0
b3e648a296fb37b5,M2,6305.75700000,1d96,812.70000000,0.16569800,0,1,4.56P,0,0,7.69800000,A,0.02719027,-0.06650028,-0.01406593,0.01654523,0.03541148,-0.10685387,-0.05756435,-0.03023662,-0.02450877,-0.05994006,-0.07998602,-0.12809129,0.01223309,-0.12253815,-0.00727767,-0.12825901,-0.03380165,0.03005929,0.79515208,59.29000000,1.12000000,1,1,1188139.61000000,6,0.47098715,CAR_1|ENG_591,ss,1,0,v1,0
e0fd250638f5f1be,M0,4359.48190000,6645,1043.71000000,0.29371200,0,1,4.94E,1,0,8.77930000,A,-0.02615276,-0.15170141,-0.05037598,-0.13354112,-0.01653255,-0.04776618,0.01085210,-0.02783209,0.00290983,-0.12222143,0.07528134,0.06954271,0.01409643,-0.09863646,0.10571481,0.05230568,-0.01355310,0.05098322,-0.28350200,77.08840000,0.24000000,1,0,1163742.41000000,4,0.07000273,CAR_4|ENG_899,ss,1,0,v2,0
98329015244f31f4,M2,9780.79730000,f09d,826.12000000,0.87911600,0,1,4.64P,0,0,7.69730000,A,-0.06300176,-0.14631294,-0.04957134,0.02532837,-0.03868965,-0.12640051,-0.04531111,0.00871817,-0.02563044,-0.08556443,-0.09950565,-0.11304683,-0.01125236,-0.06305082,-0.02393706,-0.08763004,0.00462899,0.03542839,-0.70012762,59.29000000,-1.04000000,1,1,1190823.22000000,3,0.11627017,CAR_1|ENG_591,ss,1,0,v18,0
b35b009abf1e2feb,M1,10716.08920000,f09d,1493.04000000,0.94904400,1,0,5.08P,1,1,12.58420000,C,0.02681444,0.09714507,0.05052089,0.01145466,0.04347678,0.08308801,0.00343669,-0.02589378,0.01133993,0.09372394,0.03954472,0.06571081,0.01471797,0.08747461,-0.07456158,0.05999083,-0.04208601,0.06247107,-0.81812156,158.25640000,1.08000000,0,0,1719808.78000000,6,0.11627017,CAR_0|ENG_709,sss,0,1,v1,0
e4516d7d24dfd370,M0,4364.28860000,908d,1042.04000000,0.29203600,0,1,5.01E,0,0,8.77750000,A,-0.06726085,-0.10126215,-0.04137833,-0.13874542,0.02607069,-0.13979800,0.03032548,-0.03687345,0.01723215,-0.07056028,0.00845369,0.01919729,-0.01886463,-0.08016889,0.05291064,0.00970468,0.00162654,0.04910410,-1.96181723,77.08840000,1.24000000,1,0,1163407.29000000,2,1.00000000,CAR_4|ENG_899,ss,1,0,v12,0
aa847196877fb047,M2,10929.38960000,9685,1192.39000000,0.44439000,0,1,4.65E,0,1,10.20540000,B,0.02805535,0.11109711,-0.02675534,-0.00327148,-0.04006584,0.06039954,-0.04594277,-0.03009712,-0.01102704,0.10938789,0.00882354,0.07545215,0.04055829,0.02058875,0.01964260,0.05068760,-0.02988299,0.06521858,0.80066573,104.24410000,1.48000000,1,1,1333877.91000000,6,0.36523106,CAR_2|ENG_262,ss,0,1,v8,0
ea08d793d61e26ff,M1,10542.00500000,f09d,1457.66000000,1.51366400,1,0,5.3P,1,1,12.58580000,C,0.00417706,0.01813337,-0.02239560,0.01100976,0.02655866,0.05141890,-0.02431757,0.04328298,0.00341112,0.06803879,0.07816579,0.07811039,-0.00247153,0.08035165,-0.08556613,0.06249992,-0.04104014,0.06514810,0.15962728,158.50810000,-0.20000000,0,0,1712732.85000000,3,0.11627017,CAR_0|ENG_709,sss,1,1,v1,0
560553b10378177a,M2,526.88430000,f09d,1217.00000000,1.06899700,0,1,4.72E,0,0,10.20770000,B,-0.05872059,0.10931701,-0.04674169,0.00173230,0.02557203,0.05702010,0.02889723,-0.00279269,-0.02168810,0.10991974,0.00233933,0.00818500,0.02090233,0.04781903,0.11781160,0.02682131,0.00003611,0.06470983,-0.46011259,104.24410000,1.20000000,1,1,1338799.41000000,6,0.11627017,CAR_2|ENG_262,ss,0,1,v4,0
2cef09e6268b14d8,M9,742.68520000,c1f5,1479.24000000,0.43524400,1,0,5.24P,1,1,12.58430000,C,0.02518219,0.02974556,-0.02165131,-0.01092610,0.05617318,0.02033434,0.06905530,0.06702388,0.07833015,0.06019911,0.02027926,0.04189363,0.01423644,0.02344673,-0.05022234,0.01632361,-0.01782825,0.06201927,-1.78704093,158.25640000,-1.52000000,0,0,1717048.78000000,1,0.00000000,CAR_0|ENG_709,sss,0,1,v9,0
478271645bafe3c6,M2,5300.14260000,c1f5,768.36000000,0.02135600,0,1,4.69P,0,1,7.69720000,A,-0.06110863,-0.14644683,-0.02251198,-0.01069500,-0.01737356,-0.13998047,0.01431977,-0.01311605,-0.04894589,-0.09376668,-0.11641008,-0.04477209,0.03839660,-0.07355456,-0.05295597,-0.03793114,-0.02153213,0.03803003,0.95556517,59.29000000,0.00000000,0,1,1179271.13000000,4,0.00000000,CAR_1|ENG_591,ss,1,0,v1,0
857ea74eafdc3a0e,M1,8628.17630000,f09d,1466.44000000,0.82244000,1,0,5.1P,1,1,12.58540000,C,0.02136554,0.07377340,-0.02274046,0.02173372,0.01226733,0.10059638,0.06119020,0.03046613,0.04000721,0.06249825,0.07885157,0.02506246,0.02300199,0.03346575,-0.08111064,-0.00739873,-0.00405626,0.06919536,1.86050936,158.50810000,1.96000000,0,0,1714488.05000000,2,0.11627017,CAR_0|ENG_709,sss,0,1,v2,0
e6710f3d06559169,M2,9017.60870000,9685,819.90000000,0.47289500,0,1,4.49P,0,1,7.69800000,A,0.01152134,-0.06920805,-0.03336713,0.01160296,0.02275990,-0.13797187,-0.05081026,-0.03386310,-0.01019822,-0.09316709,-0.11204028,-0.09350343,0.01347672,-0.11124877,-0.07759278,-0.12887047,-0.00521624,0.03431509,-0.72219688,59.29000000,-1.52000000,1,1,1189579.08000000,3,0.36523106,CAR_1|ENG_591,ss,1,0,v2,0
8212ce9c4fafd304,M2,411.54550000,9685,1213.12000000,0.16512500,0,1,4.77E,0,0,10.20540000,B,0.01280182,0.06720197,0.00872147,0.02339773,0.03752150,0.07169996,-0.03400698,-0.02924288,-0.05014160,0.09451539,0.03117587,0.03051174,0.03053586,0.03890059,0.05640700,-0.01610227,-0.03400475,0.06461048,0.46276166,104.24410000,-0.88000000,1,1,1338024.91000000,3,0.36523106,CAR_2|ENG_262,ss,0,1,v2,0
a768412b28c6ed43,M9,369.33740000,e1d5,1027.89000000,1.07888900,0,1,4.56P,0,0,9.91740000,B,-0.04644479,-0.13155942,-0.03716181,0.03111652,-0.04046510,-0.11981250,-0.00864702,0.02655795,-0.06471080,-0.09971414,0.05512359,0.05836187,-0.03038628,-0.10708963,-0.04092898,0.07062429,-0.00984652,0.04362249,-0.63586471,98.40640000,-0.80000000,1,1,1345777.71000000,6,0.21761006,CAR_5|ENG_062,ss,1,0,v1,0
